ts,combustible,precio
2026-08-16T13:22Z,gA,1.914
2026-08-16T13:22Z,gP,2.014
2026-08-16T16:10Z,gA,1.904
2026-08-16T16:10Z,gP,2.004
2026-08-17T07:41Z,g95e5,1.804
2026-08-17T07:41Z,gA,1.914
2026-08-17T07:41Z,gP,2.014
2026-08-17T10:19Z,g95e5,1.794
2026-08-17T13:30Z,gA,1.904
2026-08-17T13:30Z,gP,2.004
2026-08-18T10:15Z,g95e5,1.804
2026-08-18T13:34Z,g95e5,1.794
2026-08-18T22:09Z,gA,1.924
2026-08-18T22:09Z,gP,2.024
2026-08-18T22:09Z,gB,1.724
2026-08-19T07:28Z,g95e5,1.804
2026-08-19T08:21Z,gA,1.944
2026-08-19T08:21Z,gP,2.044
2026-08-19T10:16Z,g95e5,1.794
2026-08-19T13:35Z,gA,1.924
2026-08-19T13:35Z,gP,2.024
2026-08-19T22:12Z,g95e5,1.814
2026-08-19T22:12Z,gA,1.934
2026-08-19T22:12Z,gP,2.034
2026-08-19T22:12Z,g98e5,1.954
2026-08-19T22:12Z,gB,1.734
2026-08-20T07:31Z,g95e5,1.824
2026-08-20T08:22Z,gA,1.924
2026-08-20T08:22Z,gP,2.024
2026-08-20T10:17Z,g95e5,1.814
2026-08-20T12:21Z,gA,1.934
2026-08-20T12:21Z,gP,2.034
2026-08-21T07:33Z,g95e5,1.824
2026-08-21T08:23Z,gA,1.944
2026-08-21T08:23Z,gP,2.044
2026-08-21T10:17Z,g95e5,1.814
2026-08-21T13:36Z,gA,1.934
2026-08-21T13:36Z,gP,2.034
2026-08-22T07:22Z,g95e5,1.824
2026-08-22T08:14Z,gA,1.924
2026-08-22T08:14Z,gP,2.024
2026-08-22T10:11Z,g95e5,1.814
2026-08-22T12:13Z,gA,1.934
2026-08-22T12:13Z,gP,2.034
2026-08-23T08:14Z,g95e5,1.824
2026-08-23T08:14Z,gA,1.944
2026-08-23T08:14Z,gP,2.044
2026-08-23T10:11Z,g95e5,1.814
2026-08-23T14:12Z,gA,1.934
2026-08-23T14:12Z,gP,2.034
2026-08-24T07:47Z,g95e5,1.824
2026-08-24T07:47Z,gA,1.944
2026-08-24T07:47Z,gP,2.044
2026-08-24T13:57Z,g95e5,1.814
2026-08-24T13:57Z,gA,1.934
2026-08-24T13:57Z,gP,2.034
2026-08-25T07:34Z,g95e5,1.824
2026-08-25T07:34Z,gA,1.944
2026-08-25T07:34Z,gP,2.044
2026-08-25T10:19Z,gA,1.934
2026-08-25T10:19Z,gP,2.034
2026-08-25T13:39Z,g95e5,1.814
2026-08-26T07:35Z,gA,1.924
2026-08-26T07:35Z,gP,2.024
2026-08-26T09:28Z,g95e5,1.804
2026-08-26T12:23Z,gA,1.934
2026-08-26T12:23Z,gP,2.034
2026-08-26T16:08Z,g95e5,1.814
2026-08-27T02:19Z,gP,2.024
2026-08-27T02:19Z,g98e5,1.944
2026-08-27T13:12Z,g95e5,1.804
2026-08-27T13:12Z,gA,1.924
2026-08-27T13:12Z,gP,2.014
2026-08-27T23:17Z,g95e5,1.814
2026-08-27T23:17Z,gA,1.934
2026-08-27T23:17Z,gP,2.024
2026-08-28T07:15Z,gA,1.924
2026-08-28T07:15Z,gP,2.014
2026-08-28T19:40Z,gA,1.934
2026-08-28T19:40Z,gP,2.024
2026-08-29T02:30Z,gA,1.929
2026-08-29T02:30Z,gP,2.019
2026-08-29T02:30Z,gB,1.729
2026-08-29T09:27Z,g95e5,1.804
2026-08-29T09:27Z,gA,1.919
2026-08-29T09:27Z,gP,2.009
2026-08-29T14:44Z,g95e5,1.814
2026-08-29T14:44Z,gA,1.929
2026-08-29T14:44Z,gP,2.019
2026-08-29T22:51Z,g95e5,1.844
2026-08-29T22:51Z,gA,1.959
2026-08-29T22:51Z,gP,2.049
2026-08-29T22:51Z,g98e5,1.974
2026-08-29T22:51Z,gB,1.759
2026-08-30T11:12Z,g95e5,1.834
2026-08-30T15:33Z,g95e5,1.844
2026-08-30T15:33Z,gB,1.729
