ts,combustible,precio
2026-08-17T07:41Z,g95e5,1.814
2026-08-17T07:41Z,g95e5p,1.904
2026-08-17T08:28Z,gA,1.934
2026-08-17T08:28Z,gP,2.014
2026-08-17T10:19Z,g95e5,1.804
2026-08-17T10:19Z,g95e5p,1.894
2026-08-17T13:30Z,gA,1.914
2026-08-17T13:30Z,gP,1.994
2026-08-18T08:20Z,g95e5,1.814
2026-08-18T08:20Z,gA,1.934
2026-08-18T08:20Z,gP,2.014
2026-08-18T08:20Z,g95e5p,1.904
2026-08-18T10:15Z,g95e5,1.804
2026-08-18T10:15Z,g95e5p,1.894
2026-08-18T13:34Z,gA,1.914
2026-08-18T13:34Z,gP,1.994
2026-08-18T22:09Z,gA,1.934
2026-08-18T22:09Z,gP,2.014
2026-08-18T22:09Z,gB,1.794
2026-08-19T09:20Z,gA,1.924
2026-08-19T09:20Z,gP,2.004
2026-08-19T13:35Z,g95e5,1.814
2026-08-19T13:35Z,g95e5p,1.904
2026-08-19T16:16Z,g95e5,1.804
2026-08-19T16:16Z,g95e5p,1.894
2026-08-19T18:15Z,gA,1.934
2026-08-19T18:15Z,gP,2.014
2026-08-19T22:12Z,g95e5,1.824
2026-08-19T22:12Z,gA,1.944
2026-08-19T22:12Z,gP,2.024
2026-08-19T22:12Z,g95e5p,1.914
2026-08-19T22:12Z,gB,1.804
2026-08-20T07:31Z,g95e5,1.834
2026-08-20T07:31Z,g95e5p,1.924
2026-08-20T09:21Z,gA,1.934
2026-08-20T09:21Z,gP,2.014
2026-08-20T10:17Z,g95e5,1.824
2026-08-20T10:17Z,g95e5p,1.914
2026-08-20T13:37Z,gA,1.944
2026-08-20T13:37Z,gP,2.024
2026-08-21T09:23Z,gA,1.934
2026-08-21T09:23Z,gP,2.014
2026-08-21T10:17Z,g95e5,1.834
2026-08-21T10:17Z,g95e5p,1.924
2026-08-21T13:36Z,g95e5,1.824
2026-08-21T13:36Z,gA,1.944
2026-08-21T13:36Z,gP,2.024
2026-08-21T13:36Z,g95e5p,1.914
2026-08-22T09:15Z,gA,1.934
2026-08-22T09:15Z,gP,2.014
2026-08-22T10:11Z,g95e5,1.834
2026-08-22T10:11Z,g95e5p,1.924
2026-08-22T14:09Z,g95e5,1.824
2026-08-22T14:09Z,gA,1.944
2026-08-22T14:09Z,gP,2.024
2026-08-22T14:09Z,g95e5p,1.914
2026-08-23T08:14Z,g95e5,1.834
2026-08-23T08:14Z,gA,1.954
2026-08-23T08:14Z,gP,2.034
2026-08-23T08:14Z,g95e5p,1.924
2026-08-23T10:11Z,g95e5,1.824
2026-08-23T10:11Z,g95e5p,1.914
2026-08-23T12:13Z,gA,1.944
2026-08-23T12:13Z,gP,2.024
2026-08-24T07:47Z,g95e5,1.834
2026-08-24T07:47Z,g95e5p,1.924
2026-08-24T08:33Z,gA,1.934
2026-08-24T08:33Z,gP,2.014
2026-08-24T10:25Z,g95e5,1.824
2026-08-24T10:25Z,g95e5p,1.914
2026-08-24T12:20Z,gA,1.944
2026-08-24T12:20Z,gP,2.024
2026-08-25T08:27Z,gA,1.964
2026-08-25T08:27Z,gP,2.044
2026-08-25T12:21Z,gA,1.944
2026-08-25T12:21Z,gP,2.024
2026-08-25T13:39Z,g95e5,1.834
2026-08-25T13:39Z,gA,1.954
2026-08-25T13:39Z,gP,2.034
2026-08-25T13:39Z,g95e5p,1.924
2026-08-25T16:22Z,g95e5,1.824
2026-08-25T16:22Z,g95e5p,1.914
2026-08-25T17:21Z,gA,1.944
2026-08-25T17:21Z,gP,2.024
2026-08-26T09:28Z,gA,1.954
2026-08-26T09:28Z,gP,2.034
2026-08-26T10:22Z,g95e5,1.834
2026-08-26T10:22Z,g95e5p,1.924
2026-08-26T12:23Z,gA,1.944
2026-08-26T12:23Z,gP,2.024
2026-08-26T13:43Z,g95e5,1.824
2026-08-26T13:43Z,g95e5p,1.914
2026-08-27T02:19Z,gP,2.014
2026-08-27T02:19Z,g95e5p,1.899
