ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.627
2026-08-17T22:11Z,gA,1.777
2026-08-17T22:11Z,gP,1.797
2026-08-18T13:34Z,g95e5,1.607
2026-08-18T13:34Z,gA,1.757
2026-08-18T13:34Z,gP,1.777
2026-08-19T00:28Z,g95e5,1.617
2026-08-19T00:28Z,gA,1.787
2026-08-19T00:28Z,gP,1.797
2026-08-19T07:28Z,g95e5,1.607
2026-08-19T07:28Z,gA,1.757
2026-08-19T07:28Z,gP,1.777
2026-08-19T11:13Z,g95e5,1.617
2026-08-19T11:13Z,gA,1.787
2026-08-19T11:13Z,gP,1.807
2026-08-23T23:09Z,g95e5,1.637
2026-08-23T23:09Z,gA,1.807
2026-08-23T23:09Z,gP,1.827
2026-08-24T15:26Z,gA,1.799
2026-08-24T15:26Z,gP,1.819
2026-08-25T18:20Z,gA,1.797
2026-08-25T18:20Z,gP,1.817
2026-08-26T00:31Z,g95e5,1.647
2026-08-26T00:31Z,gA,1.827
2026-08-26T00:31Z,gP,1.837
2026-08-26T09:28Z,g95e5,1.637
2026-08-26T09:28Z,gA,1.797
2026-08-26T09:28Z,gP,1.817
2026-08-26T10:22Z,g95e5,1.667
2026-08-26T10:22Z,gA,1.827
2026-08-26T10:22Z,gP,1.847
2026-08-26T11:18Z,g95e5,1.647
2026-08-27T13:12Z,g95e5,1.637
2026-08-27T13:12Z,gA,1.819
2026-08-27T13:12Z,gP,1.839
2026-08-27T23:17Z,gA,1.799
2026-08-27T23:17Z,gP,1.819
2026-08-28T19:40Z,gA,1.797
2026-08-28T19:40Z,gP,1.817
2026-09-01T01:28Z,g95e5,1.698
2026-09-01T01:28Z,gA,1.676
2026-09-01T01:28Z,gP,1.686
2026-09-01T12:09Z,gA,1.696
2026-09-01T12:09Z,gP,1.706
2026-09-01T17:01Z,g95e5,1.697
2026-09-01T17:01Z,gA,1.695
2026-09-01T17:01Z,gP,1.715
2026-09-02T23:38Z,gA,1.745
2026-09-02T23:38Z,gP,1.765
