ts,combustible,precio
2026-08-19T04:24Z,g95e5,1.739
2026-08-19T04:24Z,gA,1.939
2026-08-19T04:24Z,gP,2.019
2026-08-19T04:24Z,g98e5,1.969
2026-08-20T12:21Z,g95e5,1.749
2026-08-20T12:21Z,gA,1.959
2026-08-20T12:21Z,gP,2.039
2026-08-20T12:21Z,g98e5,1.979
2026-08-28T19:40Z,gA,1.949
2026-08-28T19:40Z,gP,2.029
2026-08-28T19:40Z,g98e5,1.969
2026-09-01T12:09Z,g95e5,1.799
2026-09-01T12:09Z,gA,1.839
2026-09-01T12:09Z,gP,1.929
2026-09-01T12:09Z,g98e5,1.999
2026-09-03T15:19Z,g95e5,1.819
2026-09-03T15:19Z,gA,1.849
2026-09-03T15:19Z,gP,1.939
2026-09-03T15:19Z,g98e5,2.019
2026-09-04T15:14Z,g95e5,1.859
2026-09-04T15:14Z,gA,1.869
2026-09-04T15:14Z,gP,1.969
2026-09-04T15:14Z,g98e5,2.039
