ts,combustible,precio
2026-08-18T12:18Z,g95e5,1.637
2026-08-18T12:18Z,gA,1.787
2026-08-18T12:18Z,gP,1.867
2026-08-18T12:18Z,g98e5,1.737
2026-08-24T11:16Z,g95e5,1.647
2026-08-24T11:16Z,gA,1.797
2026-08-24T11:16Z,gP,1.877
2026-08-24T11:16Z,g98e5,1.747
2026-08-28T19:40Z,g95e5,1.607
2026-08-28T19:40Z,gA,1.757
2026-08-28T19:40Z,gP,1.837
2026-08-28T19:40Z,g98e5,1.707
2026-08-31T17:43Z,g95e5,1.637
2026-08-31T17:43Z,gA,1.767
2026-08-31T17:43Z,gP,1.847
2026-08-31T17:43Z,g98e5,1.737
2026-09-01T12:09Z,g95e5,1.697
2026-09-01T12:09Z,gA,1.697
2026-09-01T12:09Z,gP,1.777
2026-09-01T12:09Z,g98e5,1.797
2026-09-04T18:37Z,g95e5,1.757
2026-09-04T18:37Z,gA,1.727
2026-09-04T18:37Z,gP,1.807
2026-09-04T18:37Z,g98e5,1.857
2026-09-10T18:44Z,gA,1.747
2026-09-10T18:44Z,gP,1.827
2026-09-11T15:20Z,g95e5,1.767
2026-09-11T15:20Z,gA,1.777
2026-09-11T15:20Z,gP,1.857
2026-09-11T15:20Z,g98e5,1.867
2026-09-14T14:29Z,gA,1.817
2026-09-14T14:29Z,gP,1.877
2026-09-14T19:39Z,gA,1.827
2026-09-14T19:39Z,gP,1.887
2026-09-15T06:51Z,g95e5,1.847
2026-09-15T06:51Z,g98e5,1.947
2026-09-16T12:16Z,gA,1.857
2026-09-16T12:16Z,gP,1.937
2026-09-17T12:49Z,gA,1.887
2026-09-17T12:49Z,gP,1.967
2026-09-18T11:55Z,gA,1.857
2026-09-18T11:55Z,gP,1.937
