ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.759
2026-08-17T22:11Z,g98e5,1.899
2026-08-19T22:12Z,g95e5,1.769
2026-08-19T22:12Z,gA,1.919
2026-08-19T22:12Z,gP,2.009
2026-08-19T22:12Z,g98e5,1.909
2026-08-20T22:14Z,g95e5,1.779
2026-08-20T22:14Z,gA,1.929
2026-08-20T22:14Z,gP,2.019
2026-08-20T22:14Z,g98e5,1.919
2026-09-01T12:09Z,g95e5,1.795
2026-09-01T12:09Z,gA,1.819
2026-09-01T12:09Z,gP,1.909
2026-09-01T12:09Z,g98e5,1.935
2026-09-03T23:36Z,g95e5,1.859
2026-09-03T23:36Z,gA,1.865
2026-09-03T23:36Z,gP,1.955
2026-09-03T23:36Z,g98e5,1.999
