ts,combustible,precio
2026-08-19T08:21Z,g95e5,1.889
2026-08-19T08:21Z,gA,2.024
2026-08-19T08:21Z,gP,2.104
2026-08-31T10:09Z,g95e5,1.939
2026-08-31T10:09Z,gA,2.039
2026-08-31T10:09Z,gP,2.109
2026-08-31T10:09Z,g98e5,2.024
2026-09-07T10:50Z,g95e5,2.019
2026-09-07T10:50Z,gA,1.935
2026-09-07T10:50Z,gP,2.025
2026-09-07T10:50Z,g98e5,2.119
2026-09-17T12:49Z,g95e5,2.109
2026-09-17T12:49Z,gA,2.089
2026-09-17T12:49Z,gP,2.159
2026-09-17T12:49Z,g98e5,2.209
2026-09-22T12:10Z,gA,2.104
2026-09-22T12:10Z,gP,2.174
