ts,combustible,precio
2026-08-16T13:22Z,g95e5,1.764
2026-08-17T07:41Z,gA,1.974
2026-08-17T07:41Z,gP,2.034
2026-08-17T13:30Z,gA,1.964
2026-08-17T13:30Z,gP,2.024
2026-08-18T10:15Z,g95e5,1.754
2026-08-18T10:15Z,gA,1.974
2026-08-18T10:15Z,gP,2.034
2026-08-18T13:34Z,g95e5,1.764
2026-08-18T13:34Z,gA,1.964
2026-08-18T13:34Z,gP,2.024
2026-08-18T22:09Z,gA,1.984
2026-08-18T22:09Z,gP,2.044
2026-08-19T07:28Z,gA,1.994
2026-08-19T07:28Z,gP,2.054
2026-08-19T10:16Z,g95e5,1.754
2026-08-19T13:35Z,gA,1.984
2026-08-19T13:35Z,gP,2.044
2026-08-19T14:21Z,g95e5,1.764
2026-08-19T22:12Z,g95e5,1.784
2026-08-19T22:12Z,gA,1.994
2026-08-19T22:12Z,gP,2.054
2026-08-19T22:12Z,g98e5,1.884
2026-08-20T07:31Z,gA,2.004
2026-08-20T07:31Z,gP,2.064
2026-08-20T09:21Z,g95e5,1.794
2026-08-20T10:17Z,gA,1.994
2026-08-20T10:17Z,gP,2.054
2026-08-20T13:37Z,g95e5,1.784
2026-08-21T07:33Z,gA,2.004
2026-08-21T07:33Z,gP,2.064
2026-08-21T09:23Z,g95e5,1.774
2026-08-21T10:17Z,gA,1.994
2026-08-21T10:17Z,gP,2.054
2026-08-21T13:36Z,g95e5,1.784
2026-08-22T07:22Z,gA,2.004
2026-08-22T07:22Z,gP,2.064
2026-08-22T09:15Z,g95e5,1.794
2026-08-22T10:11Z,gA,1.994
2026-08-22T10:11Z,gP,2.054
2026-08-22T14:09Z,g95e5,1.784
2026-08-23T08:14Z,g95e5,1.794
2026-08-23T08:14Z,gA,2.004
2026-08-23T08:14Z,gP,2.064
2026-08-23T10:11Z,gA,1.994
2026-08-23T10:11Z,gP,2.054
2026-08-23T12:13Z,g95e5,1.784
2026-08-24T07:47Z,gA,2.004
2026-08-24T07:47Z,gP,2.064
2026-08-24T10:25Z,g95e5,1.774
2026-08-24T13:57Z,gA,1.994
2026-08-24T13:57Z,gP,2.054
2026-08-24T14:30Z,g95e5,1.784
2026-08-25T07:34Z,gA,2.004
2026-08-25T07:34Z,gP,2.064
2026-08-25T08:27Z,g95e5,1.794
2026-08-25T10:19Z,gA,1.994
2026-08-25T10:19Z,gP,2.054
2026-08-25T12:21Z,g95e5,1.784
2026-08-26T13:43Z,gA,2.004
2026-08-26T13:43Z,gP,2.064
2026-08-26T16:08Z,g95e5,1.774
2026-08-26T16:08Z,gA,1.994
2026-08-26T16:08Z,gP,2.054
2026-08-26T21:22Z,g95e5,1.784
2026-08-27T02:19Z,gP,2.044
2026-08-27T02:19Z,g98e5,1.874
2026-08-28T19:40Z,gA,1.989
2026-08-28T19:40Z,gP,2.039
2026-08-29T09:27Z,g95e5,1.794
2026-08-29T14:44Z,g95e5,1.784
2026-08-29T22:51Z,g95e5,1.814
2026-08-29T22:51Z,gA,2.019
2026-08-29T22:51Z,gP,2.069
2026-08-29T22:51Z,g98e5,1.904
2026-08-30T11:12Z,g95e5,1.804
2026-08-30T11:12Z,gA,1.989
2026-08-30T11:12Z,gP,2.039
2026-08-30T15:33Z,g95e5,1.814
2026-08-30T23:58Z,gA,1.999
2026-08-30T23:58Z,gP,2.049
2026-08-31T10:09Z,g95e5,1.824
2026-08-31T10:09Z,gA,1.989
2026-08-31T10:09Z,gP,2.039
2026-08-31T17:43Z,g95e5,1.814
2026-08-31T17:43Z,gA,1.999
2026-08-31T17:43Z,gP,2.049
2026-08-31T22:05Z,g95e5,1.855
2026-08-31T22:05Z,gA,1.858
2026-08-31T22:05Z,gP,1.908
2026-08-31T22:05Z,g98e5,1.945
2026-09-01T12:09Z,gA,1.848
2026-09-01T12:09Z,gP,1.898
2026-09-01T17:01Z,gA,1.858
2026-09-01T17:01Z,gP,1.908
