ts,combustible,precio
2026-08-16T22:07Z,gA,1.889
2026-08-16T22:07Z,gP,1.989
2026-08-16T22:07Z,g95e5p,1.914
2026-08-20T21:16Z,g95e5,1.834
2026-08-20T21:16Z,gA,1.919
2026-08-20T21:16Z,gP,2.019
2026-08-20T21:16Z,g95e5p,1.934
2026-09-01T01:28Z,g95e5,1.905
2026-09-01T01:28Z,gA,1.803
2026-09-01T01:28Z,gP,1.873
2026-09-01T01:28Z,g95e5p,1.990
2026-09-06T22:29Z,g95e5,1.949
2026-09-06T22:29Z,gA,1.885
2026-09-06T22:29Z,gP,1.950
2026-09-06T22:29Z,g95e5p,2.019
2026-09-11T23:36Z,g95e5,1.994
2026-09-11T23:36Z,gA,1.934
2026-09-11T23:36Z,gP,2.019
2026-09-11T23:36Z,g95e5p,2.064
